,cre_id,d_codigo,gas_price,gas_type,name,place_id,x,y,D_mnpio,d_estado
170,PL/708/EXP/ES/2015,22660,23.49,premium,Becktrop Operadora SA de CV,2062,-117.0249,32.45102,Tijuana,Baja California
171,PL/708/EXP/ES/2015,22660,21.99,diesel,Becktrop Operadora SA de CV,2062,-117.0249,32.45102,Tijuana,Baja California
172,PL/19532/EXP/ES/2016,22660,21.19,regular,"SERVICIO EFIGAS, S. DE R.L. DE C.V.",21893,-117.0252,32.4506,Tijuana,Baja California
173,PL/19532/EXP/ES/2016,22660,21.99,diesel,"SERVICIO EFIGAS, S. DE R.L. DE C.V.",21893,-117.0252,32.4506,Tijuana,Baja California
174,PL/19532/EXP/ES/2016,22660,23.99,premium,"SERVICIO EFIGAS, S. DE R.L. DE C.V.",21893,-117.0252,32.4506,Tijuana,Baja California
175,PL/562/EXP/ES/2015,66444,24.35,premium,YLIGARZA S.A. DE C.V.,2063,-100.2726,25.73174,San Nicolás de los Garza,Nuevo León
176,PL/562/EXP/ES/2015,66444,21.95,regular,YLIGARZA S.A. DE C.V.,2063,-100.2726,25.73174,San Nicolás de los Garza,Nuevo León
177,PL/516/EXP/ES/2015,66350,21.79,regular,"PETROMAX, S.A. DE C.V.",2065,-100.4652,25.68592,Santa Catarina,Nuevo León
178,PL/516/EXP/ES/2015,66350,25.19,premium,"PETROMAX, S.A. DE C.V.",2065,-100.4652,25.68592,Santa Catarina,Nuevo León
179,PL/5661/EXP/ES/2015,66350,23.09,regular,"COMERCIALIZADORA CMBA, S.A.P.I. DE C.V.",4728,-100.4545,25.67477,Santa Catarina,Nuevo León
180,PL/5661/EXP/ES/2015,66350,25.19,premium,"COMERCIALIZADORA CMBA, S.A.P.I. DE C.V.",4728,-100.4545,25.67477,Santa Catarina,Nuevo León
181,PL/5661/EXP/ES/2015,66350,22.99,diesel,"COMERCIALIZADORA CMBA, S.A.P.I. DE C.V.",4728,-100.4545,25.67477,Santa Catarina,Nuevo León
182,PL/8363/EXP/ES/2015,66350,21.76,regular,VICTOR MANUEL DE ANDA URIBE,9401,-100.4801,25.68479,Santa Catarina,Nuevo León
183,PL/8363/EXP/ES/2015,66350,24.25,premium,VICTOR MANUEL DE ANDA URIBE,9401,-100.4801,25.68479,Santa Catarina,Nuevo León
184,PL/8363/EXP/ES/2015,66350,22.59,diesel,VICTOR MANUEL DE ANDA URIBE,9401,-100.4801,25.68479,Santa Catarina,Nuevo León
185,PL/638/EXP/ES/2015,22045,19.59,regular,"ESTACION LA VICTORIA, S.A. DE C.V.",2066,-117.0226,32.51045,Tijuana,Baja California
186,PL/638/EXP/ES/2015,22045,23.99,premium,"ESTACION LA VICTORIA, S.A. DE C.V.",2066,-117.0226,32.51045,Tijuana,Baja California
187,PL/443/EXP/ES/2015,88740,19.99,premium,"PETROMAX, S.A. DE C.V.",2069,-98.32712,26.06297,Reynosa,Tamaulipas
188,PL/443/EXP/ES/2015,88740,16.99,regular,"PETROMAX, S.A. DE C.V.",2069,-98.32712,26.06297,Reynosa,Tamaulipas
189,PL/483/EXP/ES/2015,88740,19.99,premium,"PETROMAX, S.A. DE C.V.",2139,-98.31638,26.06835,Reynosa,Tamaulipas
190,PL/483/EXP/ES/2015,88740,16.99,regular,"PETROMAX, S.A. DE C.V.",2139,-98.31638,26.06835,Reynosa,Tamaulipas
191,PL/5478/EXP/ES/2015,88740,16.99,regular,AUTOSERVICIO MIL CUMBRES S DE RL DE CV,5122,-98.32782,26.05934,Reynosa,Tamaulipas
192,PL/7499/EXP/ES/2015,88740,21.89,diesel,BURGOS PLUS GASOLINERAS S.A. DE C.V.,9053,-98.32506,26.07237,Reynosa,Tamaulipas
193,PL/7499/EXP/ES/2015,88740,17.03,regular,BURGOS PLUS GASOLINERAS S.A. DE C.V.,9053,-98.32506,26.07237,Reynosa,Tamaulipas
194,PL/7499/EXP/ES/2015,88740,19.98,premium,BURGOS PLUS GASOLINERAS S.A. DE C.V.,9053,-98.32506,26.07237,Reynosa,Tamaulipas
195,PL/11410/EXP/ES/2015,88740,17.03,regular,BURGOS PLUS GASOLINERAS S.A. DE C.V.,13675,-98.33033,26.06225,Reynosa,Tamaulipas
196,PL/11410/EXP/ES/2015,88740,21.89,diesel,BURGOS PLUS GASOLINERAS S.A. DE C.V.,13675,-98.33033,26.06225,Reynosa,Tamaulipas
197,PL/11410/EXP/ES/2015,88740,19.98,premium,BURGOS PLUS GASOLINERAS S.A. DE C.V.,13675,-98.33033,26.06225,Reynosa,Tamaulipas
198,PL/380/EXP/ES/2015,81280,22.59,regular,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2073,-109.0001,25.77298,Ahome,Sinaloa
199,PL/380/EXP/ES/2015,81280,24.07,premium,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2073,-109.0001,25.77298,Ahome,Sinaloa
200,PL/404/EXP/ES/2015,81280,22.59,regular,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2498,-108.9864,25.77663,Ahome,Sinaloa
201,PL/404/EXP/ES/2015,81280,24.07,premium,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2498,-108.9864,25.77663,Ahome,Sinaloa
202,PL/404/EXP/ES/2015,81280,23.15,diesel,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2498,-108.9864,25.77663,Ahome,Sinaloa
203,PL/8738/EXP/ES/2015,81280,22.81,regular,"AUTO SERVICIO LA PIEDRERA, S.A. DE C.V.",9889,-108.9865,25.78136,Ahome,Sinaloa
204,PL/8738/EXP/ES/2015,81280,23.14,diesel,"AUTO SERVICIO LA PIEDRERA, S.A. DE C.V.",9889,-108.9865,25.78136,Ahome,Sinaloa
205,PL/8738/EXP/ES/2015,81280,24.07,premium,"AUTO SERVICIO LA PIEDRERA, S.A. DE C.V.",9889,-108.9865,25.78136,Ahome,Sinaloa
206,PL/3185/EXP/ES/2015,81280,22.5,regular,"SERVICIO DOBLE B, SA DE CV",10964,-108.9978,25.78473,Ahome,Sinaloa
207,PL/3185/EXP/ES/2015,81280,23.9,premium,"SERVICIO DOBLE B, SA DE CV",10964,-108.9978,25.78473,Ahome,Sinaloa
208,PL/22143/EXP/ES/2019,81280,22.51,regular,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,25785,-109.0005,25.77241,Ahome,Sinaloa
209,PL/22143/EXP/ES/2019,81280,23.99,premium,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,25785,-109.0005,25.77241,Ahome,Sinaloa
210,PL/22143/EXP/ES/2019,81280,23.1,diesel,COMBUSTIBLES VELARDE ESPINOZA SA DE CV,25785,-109.0005,25.77241,Ahome,Sinaloa
211,PL/754/EXP/ES/2015,29094,22.25,premium,OLEUM GAS S.A. DE C.V.,2076,-93.09296,16.73384,Tuxtla Gutiérrez,Chiapas
212,PL/754/EXP/ES/2015,29094,20.35,regular,OLEUM GAS S.A. DE C.V.,2076,-93.09296,16.73384,Tuxtla Gutiérrez,Chiapas
213,PL/754/EXP/ES/2015,29094,22.39,diesel,OLEUM GAS S.A. DE C.V.,2076,-93.09296,16.73384,Tuxtla Gutiérrez,Chiapas
214,PL/20339/EXP/ES/2017,29094,20.09,regular,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",22953,-93.08643,16.73779,Tuxtla Gutiérrez,Chiapas
215,PL/20339/EXP/ES/2017,29094,21.99,premium,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",22953,-93.08643,16.73779,Tuxtla Gutiérrez,Chiapas
216,PL/20339/EXP/ES/2017,29094,19.49,diesel,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",22953,-93.08643,16.73779,Tuxtla Gutiérrez,Chiapas
217,PL/397/EXP/ES/2015,81330,21.83,regular,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2077,-109.2961,25.96616,Ahome,Sinaloa
218,PL/397/EXP/ES/2015,81330,22.45,diesel,"SERVICIOS DEL VALLE DEL FUERTE, S.A. DE C.V.",2077,-109.2961,25.96616,Ahome,Sinaloa
219,PL/823/EXP/ES/2015,54460,23.61,premium,"Gasolinería Cid, S.A. de C.V.",2078,-99.36308,19.64046,Nicolás Romero,México
220,PL/823/EXP/ES/2015,54460,21.39,regular,"Gasolinería Cid, S.A. de C.V.",2078,-99.36308,19.64046,Nicolás Romero,México
221,PL/823/EXP/ES/2015,54460,22.36,diesel,"Gasolinería Cid, S.A. de C.V.",2078,-99.36308,19.64046,Nicolás Romero,México
222,PL/4623/EXP/ES/2015,54460,23.63,premium,Combustibles Montealto S.A. de C.V.,6447,-99.36783,19.64027,Nicolás Romero,México
223,PL/4623/EXP/ES/2015,54460,22.41,diesel,Combustibles Montealto S.A. de C.V.,6447,-99.36783,19.64027,Nicolás Romero,México
224,PL/4623/EXP/ES/2015,54460,21.39,regular,Combustibles Montealto S.A. de C.V.,6447,-99.36783,19.64027,Nicolás Romero,México
225,PL/580/EXP/ES/2015,88730,19.99,premium,"PETROMAX, S.A. DE C.V.",2081,-98.35571,26.06025,Reynosa,Tamaulipas
226,PL/580/EXP/ES/2015,88730,16.99,regular,"PETROMAX, S.A. DE C.V.",2081,-98.35571,26.06025,Reynosa,Tamaulipas
227,PL/539/EXP/ES/2015,88730,19.99,premium,"PETROMAX, S.A. DE C.V.",2303,-98.33169,26.07043,Reynosa,Tamaulipas
228,PL/539/EXP/ES/2015,88730,16.99,regular,"PETROMAX, S.A. DE C.V.",2303,-98.33169,26.07043,Reynosa,Tamaulipas
229,PL/611/EXP/ES/2015,88730,19.99,premium,"PETROMAX, S.A. DE C.V.",2347,-98.35895,26.05935,Reynosa,Tamaulipas
230,PL/611/EXP/ES/2015,88730,16.99,regular,"PETROMAX, S.A. DE C.V.",2347,-98.35895,26.05935,Reynosa,Tamaulipas
231,PL/557/EXP/ES/2015,88730,19.99,premium,"PETROMAX, S.A. DE C.V.",2376,-98.37684,26.05171,Reynosa,Tamaulipas
232,PL/557/EXP/ES/2015,88730,16.99,regular,"PETROMAX, S.A. DE C.V.",2376,-98.37684,26.05171,Reynosa,Tamaulipas
233,PL/475/EXP/ES/2015,88730,19.99,premium,"PETROMAX, S.A. DE C.V.",2387,-98.35052,26.04279,Reynosa,Tamaulipas
234,PL/475/EXP/ES/2015,88730,16.99,regular,"PETROMAX, S.A. DE C.V.",2387,-98.35052,26.04279,Reynosa,Tamaulipas
235,PL/4212/EXP/ES/2015,88730,16.48,regular,AUTOCOMBUSTIBLES JARACHINA NORTE S.A. DE C.V.,7380,-98.3494,26.04912,Reynosa,Tamaulipas
236,PL/4212/EXP/ES/2015,88730,19.49,premium,AUTOCOMBUSTIBLES JARACHINA NORTE S.A. DE C.V.,7380,-98.3494,26.04912,Reynosa,Tamaulipas
237,PL/9378/EXP/ES/2015,88730,17.03,regular,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",10364,-98.33653,26.04321,Reynosa,Tamaulipas
238,PL/9378/EXP/ES/2015,88730,21.89,diesel,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",10364,-98.33653,26.04321,Reynosa,Tamaulipas
239,PL/9378/EXP/ES/2015,88730,19.98,premium,"GRUPO GASOLINERO DE REYNOSA, S.A. DE C.V.",10364,-98.33653,26.04321,Reynosa,Tamaulipas
240,PL/12665/EXP/ES/2015,88730,17.03,regular,BURGOS PLUS GASOLINERAS S.A. DE C.V.,14206,-98.34924,26.06285,Reynosa,Tamaulipas
241,PL/12665/EXP/ES/2015,88730,19.98,premium,BURGOS PLUS GASOLINERAS S.A. DE C.V.,14206,-98.34924,26.06285,Reynosa,Tamaulipas
242,PL/12682/EXP/ES/2015,88730,16.83,regular,AUTO SERVICIO LOMA DORADA S.A. DE C.V.,14229,-98.35714,26.03886,Reynosa,Tamaulipas
243,PL/12682/EXP/ES/2015,88730,19.6,premium,AUTO SERVICIO LOMA DORADA S.A. DE C.V.,14229,-98.35714,26.03886,Reynosa,Tamaulipas
244,PL/489/EXP/ES/2015,66600,23.19,regular,"PETROMAX, S.A. DE C.V.",2082,-100.1759,25.7805,Apodaca,Nuevo León
245,PL/489/EXP/ES/2015,66600,25.19,premium,"PETROMAX, S.A. DE C.V.",2082,-100.1759,25.7805,Apodaca,Nuevo León
246,PL/450/EXP/ES/2015,66600,23.19,regular,"PETROMAX, S.A. DE C.V.",2181,-100.1586,25.78579,Apodaca,Nuevo León
247,PL/450/EXP/ES/2015,66600,25.19,premium,"PETROMAX, S.A. DE C.V.",2181,-100.1586,25.78579,Apodaca,Nuevo León
248,PL/2795/EXP/ES/2015,66600,23.21,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",4479,-100.1839,25.77799,Apodaca,Nuevo León
249,PL/2795/EXP/ES/2015,66600,25.19,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",4479,-100.1839,25.77799,Apodaca,Nuevo León
250,PL/2795/EXP/ES/2015,66600,22.89,diesel,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",4479,-100.1839,25.77799,Apodaca,Nuevo León
251,PL/2798/EXP/ES/2015,66600,21.26,regular,REFINADOS DEL NORTE S.A. DE C.V.,4578,-100.1867,25.77783,Apodaca,Nuevo León
252,PL/2798/EXP/ES/2015,66600,23.45,premium,REFINADOS DEL NORTE S.A. DE C.V.,4578,-100.1867,25.77783,Apodaca,Nuevo León
253,PL/9502/EXP/ES/2015,66600,22.49,regular,"ENERGETICOS DEL ALTIPLANO, S.A. DE C.V.",10543,-100.2499,25.81151,Apodaca,Nuevo León
254,PL/9502/EXP/ES/2015,66600,24.99,premium,"ENERGETICOS DEL ALTIPLANO, S.A. DE C.V.",10543,-100.2499,25.81151,Apodaca,Nuevo León
255,PL/9502/EXP/ES/2015,66600,22.69,diesel,"ENERGETICOS DEL ALTIPLANO, S.A. DE C.V.",10543,-100.2499,25.81151,Apodaca,Nuevo León
256,PL/2716/EXP/ES/2015,66600,21.25,regular,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,10875,-100.1905,25.78407,Apodaca,Nuevo León
257,PL/2716/EXP/ES/2015,66600,23.44,premium,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,10875,-100.1905,25.78407,Apodaca,Nuevo León
258,PL/2722/EXP/ES/2015,66600,21.49,regular,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,11075,-100.2031,25.77878,Apodaca,Nuevo León
259,PL/2722/EXP/ES/2015,66600,23.99,premium,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,11075,-100.2031,25.77878,Apodaca,Nuevo León
260,PL/2722/EXP/ES/2015,66600,22.49,diesel,GENSA AUTO SERVICIO EXPRESS S.A. DE C.V.,11075,-100.2031,25.77878,Apodaca,Nuevo León
261,PL/724/EXP/ES/2015,20020,21.07,regular,"SERVICIO AVENIDA, S.A. DE C.V.",2084,-102.3053,21.89668,Aguascalientes,Aguascalientes
262,PL/724/EXP/ES/2015,20020,23.69,premium,"SERVICIO AVENIDA, S.A. DE C.V.",2084,-102.3053,21.89668,Aguascalientes,Aguascalientes
263,PL/724/EXP/ES/2015,20020,22.24,diesel,"SERVICIO AVENIDA, S.A. DE C.V.",2084,-102.3053,21.89668,Aguascalientes,Aguascalientes
264,PL/19356/EXP/ES/2016,20020,21.11,regular,SERVIGAZ ARBOLEDAS SA DE CV,21700,-102.3011,21.89865,Aguascalientes,Aguascalientes
265,PL/19356/EXP/ES/2016,20020,23.64,premium,SERVIGAZ ARBOLEDAS SA DE CV,21700,-102.3011,21.89865,Aguascalientes,Aguascalientes
266,PL/19356/EXP/ES/2016,20020,22.55,diesel,SERVIGAZ ARBOLEDAS SA DE CV,21700,-102.3011,21.89865,Aguascalientes,Aguascalientes
267,PL/829/EXP/ES/2015,37480,21.99,regular,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",2085,-101.6677,21.09879,León,Guanajuato
268,PL/829/EXP/ES/2015,37480,24.99,premium,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",2085,-101.6677,21.09879,León,Guanajuato
269,PL/829/EXP/ES/2015,37480,22.59,diesel,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",2085,-101.6677,21.09879,León,Guanajuato
270,PL/6176/EXP/ES/2015,37480,21.99,regular,SERVICIO HERMANOS ALDAMA SA DE CV,5507,-101.6765,21.11154,León,Guanajuato
271,PL/6176/EXP/ES/2015,37480,24.79,premium,SERVICIO HERMANOS ALDAMA SA DE CV,5507,-101.6765,21.11154,León,Guanajuato
272,PL/6176/EXP/ES/2015,37480,23.05,diesel,SERVICIO HERMANOS ALDAMA SA DE CV,5507,-101.6765,21.11154,León,Guanajuato
273,PL/7602/EXP/ES/2015,37480,20.99,regular,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",9145,-101.6728,21.10086,León,Guanajuato
274,PL/7602/EXP/ES/2015,37480,24.19,premium,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",9145,-101.6728,21.10086,León,Guanajuato
275,PL/584/EXP/ES/2015,21376,21.69,diesel,"PETROMAX, S.A. DE C.V.",2086,-115.3865,32.63511,Mexicali,Baja California
276,PL/584/EXP/ES/2015,21376,19.69,regular,"PETROMAX, S.A. DE C.V.",2086,-115.3865,32.63511,Mexicali,Baja California
277,PL/584/EXP/ES/2015,21376,21.99,premium,"PETROMAX, S.A. DE C.V.",2086,-115.3865,32.63511,Mexicali,Baja California
278,PL/849/EXP/ES/2015,21376,19.65,regular,"ESTACION RAEL, S. DE R.L. DE C.V.",2129,-115.3992,32.63718,Mexicali,Baja California
279,PL/849/EXP/ES/2015,21376,22.99,diesel,"ESTACION RAEL, S. DE R.L. DE C.V.",2129,-115.3992,32.63718,Mexicali,Baja California
280,PL/849/EXP/ES/2015,21376,22.99,premium,"ESTACION RAEL, S. DE R.L. DE C.V.",2129,-115.3992,32.63718,Mexicali,Baja California
281,PL/5731/EXP/ES/2015,21376,21.59,regular,"ESTACION GRUGAS, S. DE R.L. DE C.V.",5149,-115.3854,32.61482,Mexicali,Baja California
282,PL/5731/EXP/ES/2015,21376,22.99,diesel,"ESTACION GRUGAS, S. DE R.L. DE C.V.",5149,-115.3854,32.61482,Mexicali,Baja California
283,PL/5731/EXP/ES/2015,21376,22.99,premium,"ESTACION GRUGAS, S. DE R.L. DE C.V.",5149,-115.3854,32.61482,Mexicali,Baja California
284,PL/4192/EXP/ES/2015,21376,19.95,regular,GRUPO SOL DEL GOLFO S.A. DE C.V.,7034,-115.3882,32.62771,Mexicali,Baja California
285,PL/4192/EXP/ES/2015,21376,21.95,premium,GRUPO SOL DEL GOLFO S.A. DE C.V.,7034,-115.3882,32.62771,Mexicali,Baja California
286,PL/6317/EXP/ES/2015,21376,21.95,diesel,"AUTO SERVICIO EL CHAMIZAL, S.A. DE C.V.",8459,-115.4036,32.62218,Mexicali,Baja California
287,PL/6317/EXP/ES/2015,21376,19.95,regular,"AUTO SERVICIO EL CHAMIZAL, S.A. DE C.V.",8459,-115.4036,32.62218,Mexicali,Baja California
288,PL/6317/EXP/ES/2015,21376,21.95,premium,"AUTO SERVICIO EL CHAMIZAL, S.A. DE C.V.",8459,-115.4036,32.62218,Mexicali,Baja California
289,PL/10576/EXP/ES/2015,21376,19.99,regular,"BELLAS ARTES GASOLINERA, SA DE CV",12396,-115.3837,32.64263,Mexicali,Baja California
290,PL/10576/EXP/ES/2015,21376,21.99,premium,"BELLAS ARTES GASOLINERA, SA DE CV",12396,-115.3837,32.64263,Mexicali,Baja California
291,PL/710/EXP/ES/2015,21447,21.59,diesel,"ESTACION DE SERVICIO PITS, S. DE R.L. DE C.V.",2087,-116.7158,32.49946,Tecate,Baja California
292,PL/710/EXP/ES/2015,21447,20.59,regular,"ESTACION DE SERVICIO PITS, S. DE R.L. DE C.V.",2087,-116.7158,32.49946,Tecate,Baja California
293,PL/710/EXP/ES/2015,21447,23.29,premium,"ESTACION DE SERVICIO PITS, S. DE R.L. DE C.V.",2087,-116.7158,32.49946,Tecate,Baja California
294,PL/726/EXP/ES/2015,21447,20.09,regular,Estacion El Encanto S.A. de C.V.,2251,-116.6503,32.56519,Tecate,Baja California
295,PL/726/EXP/ES/2015,21447,22.09,premium,Estacion El Encanto S.A. de C.V.,2251,-116.6503,32.56519,Tecate,Baja California
296,PL/726/EXP/ES/2015,21447,21.49,diesel,Estacion El Encanto S.A. de C.V.,2251,-116.6503,32.56519,Tecate,Baja California
297,PL/12722/EXP/ES/2015,21447,20.49,regular,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",14262,-116.654,32.56167,Tecate,Baja California
298,PL/12722/EXP/ES/2015,21447,22.59,premium,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",14262,-116.654,32.56167,Tecate,Baja California
299,PL/12722/EXP/ES/2015,21447,21.89,diesel,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V.",14262,-116.654,32.56167,Tecate,Baja California
300,PL/690/EXP/ES/2015,28219,21.59,regular,"Socombumex, S.A. de C.V.",2089,-104.288,19.07791,Manzanillo,Colima
301,PL/690/EXP/ES/2015,28219,23.89,premium,"Socombumex, S.A. de C.V.",2089,-104.288,19.07791,Manzanillo,Colima
302,PL/690/EXP/ES/2015,28219,22.99,diesel,"Socombumex, S.A. de C.V.",2089,-104.288,19.07791,Manzanillo,Colima
303,PL/714/EXP/ES/2015,28219,19.8,regular,"COMBU-EXPRESS, S.A. DE C.V.",2421,-104.3036,19.09598,Manzanillo,Colima
304,PL/714/EXP/ES/2015,28219,22.45,premium,"COMBU-EXPRESS, S.A. DE C.V.",2421,-104.3036,19.09598,Manzanillo,Colima
305,PL/714/EXP/ES/2015,28219,22.39,diesel,"COMBU-EXPRESS, S.A. DE C.V.",2421,-104.3036,19.09598,Manzanillo,Colima
306,PL/1300/EXP/ES/2015,28219,20.9,regular,GENERAL DE COMBUSTIBLES COLIMA SA DE CV,2837,-104.299,19.09059,Manzanillo,Colima
307,PL/1300/EXP/ES/2015,28219,22.7,premium,GENERAL DE COMBUSTIBLES COLIMA SA DE CV,2837,-104.299,19.09059,Manzanillo,Colima
308,PL/1300/EXP/ES/2015,28219,22.25,diesel,GENERAL DE COMBUSTIBLES COLIMA SA DE CV,2837,-104.299,19.09059,Manzanillo,Colima
309,PL/6006/EXP/ES/2015,28219,21.29,regular,GRUPO OCCIDENTAL DE COMBUSTIBLES SA DE CV,4667,-104.3011,19.09229,Manzanillo,Colima
310,PL/6006/EXP/ES/2015,28219,23.99,premium,GRUPO OCCIDENTAL DE COMBUSTIBLES SA DE CV,4667,-104.3011,19.09229,Manzanillo,Colima
311,PL/6006/EXP/ES/2015,28219,22.91,diesel,GRUPO OCCIDENTAL DE COMBUSTIBLES SA DE CV,4667,-104.3011,19.09229,Manzanillo,Colima
312,PL/5872/EXP/ES/2015,28219,21.29,regular,AUTOSERVICIO MANZANILLO PUERTO SA DE CV,5163,-104.3013,19.09233,Manzanillo,Colima
313,PL/5872/EXP/ES/2015,28219,23.99,premium,AUTOSERVICIO MANZANILLO PUERTO SA DE CV,5163,-104.3013,19.09233,Manzanillo,Colima
314,PL/5872/EXP/ES/2015,28219,22.91,diesel,AUTOSERVICIO MANZANILLO PUERTO SA DE CV,5163,-104.3013,19.09233,Manzanillo,Colima
315,PL/10781/EXP/ES/2015,28219,21.6,regular,SERVICIO LA IGUANA S.A DE C.V,12911,-104.2841,19.07409,Manzanillo,Colima
316,PL/10781/EXP/ES/2015,28219,23.6,premium,SERVICIO LA IGUANA S.A DE C.V,12911,-104.2841,19.07409,Manzanillo,Colima
317,PL/10781/EXP/ES/2015,28219,22.95,diesel,SERVICIO LA IGUANA S.A DE C.V,12911,-104.2841,19.07409,Manzanillo,Colima
318,PL/23498/EXP/ES/2020,28219,20.9,regular,"COMBUSTIBLES GOPEZA, S.A. DE C.V. ",27281,-104.29,19.08209,Manzanillo,Colima
319,PL/23498/EXP/ES/2020,28219,22.75,premium,"COMBUSTIBLES GOPEZA, S.A. DE C.V. ",27281,-104.29,19.08209,Manzanillo,Colima
320,PL/23498/EXP/ES/2020,28219,22.58,diesel,"COMBUSTIBLES GOPEZA, S.A. DE C.V. ",27281,-104.29,19.08209,Manzanillo,Colima
321,PL/699/EXP/ES/2015,55064,22.79,diesel,"Gasolinería Segovia, S.A. de C.V.",2090,-98.99508,19.60755,Ecatepec de Morelos,México
322,PL/699/EXP/ES/2015,55064,23.49,premium,"Gasolinería Segovia, S.A. de C.V.",2090,-98.99508,19.60755,Ecatepec de Morelos,México
323,PL/699/EXP/ES/2015,55064,21.49,regular,"Gasolinería Segovia, S.A. de C.V.",2090,-98.99508,19.60755,Ecatepec de Morelos,México
324,PL/1957/EXP/ES/2015,55064,21.79,regular,Gallaecia Gas SA de CV,3328,-98.99021,19.61897,Ecatepec de Morelos,México
325,PL/1957/EXP/ES/2015,55064,23.29,premium,Gallaecia Gas SA de CV,3328,-98.99021,19.61897,Ecatepec de Morelos,México
326,PL/1957/EXP/ES/2015,55064,22.79,diesel,Gallaecia Gas SA de CV,3328,-98.99021,19.61897,Ecatepec de Morelos,México
327,PL/2660/EXP/ES/2015,55064,21.19,regular,"ALTAVILLA, S.A. DE C.V.",4545,-98.99854,19.62013,Ecatepec de Morelos,México
328,PL/2660/EXP/ES/2015,55064,23.19,premium,"ALTAVILLA, S.A. DE C.V.",4545,-98.99854,19.62013,Ecatepec de Morelos,México
329,PL/2660/EXP/ES/2015,55064,22.59,diesel,"ALTAVILLA, S.A. DE C.V.",4545,-98.99854,19.62013,Ecatepec de Morelos,México
330,PL/6933/EXP/ES/2015,55064,21.69,regular,GAS ECATEPEC SA DE CV,8522,-98.98643,19.61842,Ecatepec de Morelos,México
331,PL/6933/EXP/ES/2015,55064,22.89,diesel,GAS ECATEPEC SA DE CV,8522,-98.98643,19.61842,Ecatepec de Morelos,México
332,PL/6933/EXP/ES/2015,55064,23.69,premium,GAS ECATEPEC SA DE CV,8522,-98.98643,19.61842,Ecatepec de Morelos,México
333,PL/786/EXP/ES/2015,22785,20.23,regular,SERVICIO LOS OLIVOS S.A. DE C.V.(E4394),2091,-116.5917,31.7838,Ensenada,Baja California
334,PL/786/EXP/ES/2015,22785,21.75,diesel,SERVICIO LOS OLIVOS S.A. DE C.V.(E4394),2091,-116.5917,31.7838,Ensenada,Baja California
335,PL/786/EXP/ES/2015,22785,22.15,premium,SERVICIO LOS OLIVOS S.A. DE C.V.(E4394),2091,-116.5917,31.7838,Ensenada,Baja California
336,PL/449/EXP/ES/2015,22785,20.49,regular,"PETROMAX, S.A. DE C.V.",2308,-116.5928,31.79353,Ensenada,Baja California
337,PL/449/EXP/ES/2015,22785,22.99,premium,"PETROMAX, S.A. DE C.V.",2308,-116.5928,31.79353,Ensenada,Baja California
338,PL/2416/EXP/ES/2015,22785,20.39,regular,ESTACION DE SERVICIO PUNTA PIEDRA S DE RL DE CV,4072,-116.5864,31.79224,Ensenada,Baja California
339,PL/2416/EXP/ES/2015,22785,22.29,premium,ESTACION DE SERVICIO PUNTA PIEDRA S DE RL DE CV,4072,-116.5864,31.79224,Ensenada,Baja California
340,PL/2774/EXP/ES/2015,22785,21.85,diesel,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,4407,-116.595,31.80374,Ensenada,Baja California
341,PL/2774/EXP/ES/2015,22785,20.67,regular,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,4407,-116.595,31.80374,Ensenada,Baja California
342,PL/2774/EXP/ES/2015,22785,22.97,premium,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,4407,-116.595,31.80374,Ensenada,Baja California
